-1.393,153.44,63.42
-1.39388,152.68,62.67
-1.3981,151.92,61.9
-1.39472,151.16,61.14
-1.39673,150.39,60.38
-1.38971,149.62,59.61
-1.38208,148.86,58.84
-1.37421,148.09,58.07
-1.3672,147.32,57.3
-1.35954,146.54,56.53
-1.35468,145.77,55.76
-1.3459,145,54.99
-1.33952,144.23,54.22
-1.33246,143.46,53.44
-1.32606,142.69,52.67
-1.31971,141.92,51.9
-1.31229,141.15,51.13
-1.30537,140.38,50.37
-1.29861,139.61,49.6
-1.29226,138.85,48.83
-1.31691,138.08,48.07
-1.339,137.32,47.31
-1.59418,180,89.95
-1.57417,179.43,89.4
-1.57256,178.85,88.83
-1.57487,178.27,88.25
-1.57123,177.69,87.66
-1.56923,177.1,87.07
-1.57317,176.5,86.48
-1.56704,175.9,85.88
-1.56344,175.29,85.27
-1.56033,174.68,84.66
-1.5581,174.06,84.04
-1.55259,173.44,83.42
-1.55431,172.81,82.79
-1.55,172.18,82.16
-1.55374,171.54,81.52
-1.54992,170.9,80.87
-1.55121,170.25,80.23
-1.54836,169.59,79.57
-1.54815,168.93,78.91
-1.54726,168.27,78.25
-1.54497,167.6,77.58
-1.54184,166.93,76.91
-1.5404,166.25,76.23
-1.53658,165.57,75.55
-1.5381,164.88,74.86
-1.53915,164.19,74.17
-1.52707,163.49,73.47
-1.53327,162.79,72.77
-1.53394,162.09,72.07
-1.53551,161.38,71.36
-1.53661,160.67,70.65
-1.53971,159.95,69.93
-1.54216,159.23,69.21
-1.55178,158.51,68.49
-1.54758,157.78,67.76
-1.55253,157.05,67.03
-1.55584,156.32,66.3
-1.55115,155.58,65.57
-1.56225,154.84,64.83
-1.38277,154.1,64.09
-1.56781,153.36,63.35
-1.40276,152.62,62.6
-1.40969,151.87,61.86
-1.40246,151.12,61.11
-1.38816,150.38,60.36
-1.37901,149.63,59.61
-1.371,148.87,58.86
-1.36365,148.12,58.11
-1.35634,147.37,57.36
-1.34576,146.62,56.61
-1.33646,145.87,55.85
-1.33088,145.11,55.1
-1.32309,144.36,54.35
-1.3121,143.61,53.6
-1.30849,142.86,52.85
-1.29842,142.11,52.1
-1.29204,141.37,51.35
-1.28478,140.62,50.61
-1.27707,139.88,49.86
-1.27212,139.13,49.12
-1.26616,138.39,48.38
