-1.60598,11,174.54,-84.49,,,,,,,,,,
-1.60099,12,174.05,-84,,,,,,,,,,
-1.59802,13,173.57,-83.52,,,,,,,,,,
-1.59479,14,173.09,-83.04,,,,,,,,,,
-1.59556,15,172.61,-82.56,,,,,,,,,,
-1.60133,16,172.14,-82.09,,,,,,,,,,
-1.59324,17,171.66,-81.62,,,,,,,,,,
-1.59002,18,171.2,-81.15,,,,,,,,,,
-1.58966,19,170.73,-80.69,,,,,,,,,,
-1.58652,20,170.27,-80.23,,,,,,,,,,
-1.58349,21,169.82,-79.77,,,,,,,,,,
-1.58202,22,169.37,-79.32,,,,,,,,,,
-1.58094,23,168.92,-78.87,,,,,,,,,,
-1.58073,24,168.48,-78.43,,,,,,,,,,
-1.57765,25,168.04,-78,,,,,,,,,,
-1.57657,26,167.61,-77.56,,,,,,,,,,
-1.57358,27,167.18,-77.14,,,,,,,,,,
-1.57326,28,166.76,-76.72,,,,,,,,,,
-1.57101,29,166.35,-76.3,,,,,,,,,,
-1.56739,30,165.94,-75.89,,,,,,,,,,
-1.56733,31,165.53,-75.48,,,,,,,,,,
-1.56557,32,165.13,-75.08,,,,,,,,,,
-1.56673,33,164.74,-74.69,,,,,,,,,,
-1.567,34,164.35,-74.3,,,,,,,,,,
-1.56276,35,163.97,-73.92,,,,,,,,,,
-1.5619,36,163.59,-73.54,,,,,,,,,,
-1.55981,37,163.22,-73.17,,,,,,,,,,
-1.56064,38,162.86,-72.81,,,,,,,,,,
-1.5586,39,162.5,-72.45,,,,,,,,,,
-1.5588,40,162.15,-72.1,,,,,,,,,,
-1.55808,41,161.81,-71.76,,,,,,,,,,
-1.55777,42,161.47,-71.42,,,,,,,,,,
-1.56052,43,161.14,-71.09,,,,,,,,,,
-1.55774,44,160.81,-70.77,,,,,,,,,,
-1.55163,45,160.5,-70.45,,,,,,,,,,
-1.55677,46,160.18,-70.14,,,,,,,,,,
-1.55553,47,159.88,-69.83,,,,,,,,,,
-1.55457,48,159.58,-69.54,,,,,,,,,,
