-0.93356,13,173.33,-43.65
-0.9308,14,172.85,-43.39
-0.92363,15,172.38,-43.13
-0.91763,16,171.91,-42.88
-0.91353,17,171.45,-42.63
-0.90954,18,170.99,-42.39
-0.90783,19,170.53,-42.16
-0.90692,20,170.08,-41.93
-0.90623,21,169.63,-41.72
-0.90406,22,169.19,-41.5
-0.90322,23,168.75,-41.3
-0.89964,24,168.32,-41.1
-0.89726,25,167.89,-40.91
-0.89708,26,167.46,-40.72
-0.89135,27,167.04,-40.54
-0.89116,28,166.62,-40.37
-0.89023,29,166.21,-40.2
-0.88782,30,165.79,-40.05
-0.88646,31,165.38,-39.9
-0.88287,32,164.98,-39.75
-0.88083,33,164.57,-39.62
-0.87875,34,164.17,-39.49
-0.87705,35,163.78,-39.37
-0.87601,36,163.38,-39.25
-0.87131,37,162.99,-39.15
-0.87063,38,162.6,-39.05
-0.86951,39,162.21,-38.95
-0.84647,40,161.82,-38.87
-0.85226,41,161.44,-38.79
-0.85402,42,161.06,-38.73
-0.85427,43,160.68,-38.66
-0.85452,44,160.3,-38.61
-0.85349,45,159.92,-38.57
-0.85194,46,159.54,-38.53
-0.85036,47,159.16,-38.5
-0.84975,48,158.79,-38.48
-0.84808,49,158.41,-38.47
-0.84766,50,158.04,-38.46
-0.84543,51,157.66,-38.46
-0.84552,52,157.29,-38.48
-0.84094,53,156.91,-38.5
-0.83907,54,156.54,-38.53
-0.83777,55,156.16,-38.57
-0.83329,56,155.78,-38.61
-0.83231,57,155.4,-38.67
-0.8308,58,155.02,-38.73
-0.82876,59,154.64,-38.81
-0.8269,60,154.25,-38.89
-0.82389,61,153.86,-38.98
-0.82001,62,153.47,-39.08
-0.81862,63,153.08,-39.19
-0.81344,64,152.68,-39.31
-0.80972,65,152.29,-39.44
-0.80527,66,151.88,-39.58
-0.80347,67,151.47,-39.73
-0.79885,68,151.06,-39.88
-0.79423,69,150.65,-40.05
-0.78868,70,150.22,-40.23
-0.78723,71,149.8,-40.41
-0.78422,72,149.37,-40.61
-0.78159,73,148.93,-40.81
-0.77923,74,148.48,-41.03
-0.77741,75,148.03,-41.25
-0.77375,76,147.57,-41.49
-0.77396,77,147.11,-41.73
-0.77212,78,146.63,-41.98
-0.7716,79,146.15,-42.24
-0.77356,80,145.66,-42.51
-0.77527,81,145.16,-42.79
-0.77626,82,144.65,-43.08
-0.78226,83,144.14,-43.38
-0.78425,84,143.61,-43.68
-0.79042,85,143.07,-43.99
-0.79588,86,142.53,-44.31
-0.80222,87,141.97,-44.64
-0.80795,88,141.41,-44.97
-0.81578,89,140.83,-45.31
-0.82137,90,140.24,-45.65
-0.8296,91,139.64,-46
-0.83775,92,139.04,-46.35
-0.84204,93,138.42,-46.71
-0.84606,94,137.78,-47.07
-0.85334,95,137.14,-47.43
-0.85537,96,136.49,-47.79
-0.85881,97,135.83,-48.15
-0.86441,98,135.15,-48.52
-0.87038,99,134.47,-48.88
-0.872,100,133.78,-49.24
-0.87414,101,133.08,-49.59
-0.87846,102,132.36,-49.94
-0.87707,103,131.64,-50.29
-0.87896,104,130.92,-50.62
-0.87832,105,130.18,-50.95
-0.87456,106,129.44,-51.27
-0.84878,107,128.69,-51.58
-0.82361,108,127.93,-51.88
-0.81513,109,127.17,-52.17
-0.91595,110,126.41,-52.44
-0.8355,111,125.64,-52.7
-0.83419,112,124.87,-52.94
-0.81865,113,124.09,-53.17
-0.80574,114,123.32,-53.38
-0.79249,115,122.55,-53.57
-0.78166,116,121.77,-53.74
-0.67355,117,121,-53.9
-0.87309,118,120.23,-54.03
-0.93145,119,119.47,-54.15
-0.95875,120,118.71,-54.24
-1.01842,0,180,43.51
-1.03637,1,179.41,43.84
-1.04189,2,178.81,44.17
-1.04394,3,178.21,44.51
-1.04237,4,177.61,44.85
-1.03956,5,176.99,45.19
-1.03558,6,176.38,45.54
-1.03169,7,175.76,45.9
-1.02827,8,175.13,46.26
-1.02442,9,174.5,46.62
-1.01999,10,173.86,46.98
-1.01575,11,173.22,47.35
-1.01042,12,172.58,47.72
-1.0069,13,171.92,48.1
-1.00139,14,171.27,48.48
-0.99637,15,170.61,48.86
-0.99343,16,169.94,49.24
-0.98894,17,169.27,49.62
-0.98238,18,168.59,50.01
-0.97833,19,167.91,50.4
-0.97467,20,167.23,50.79
-0.97126,21,166.53,51.18
-0.96619,22,165.84,51.57
-0.95971,23,165.14,51.96
-0.95768,24,164.43,52.35
-0.95299,25,163.73,52.74
-0.94939,26,163.01,53.14
-0.94417,27,162.3,53.53
-0.94118,28,161.57,53.92
-0.93875,29,160.85,54.3
-0.93553,30,160.12,54.69
-0.93247,31,159.39,55.07
-0.92798,32,158.65,55.45
-0.92399,33,157.91,55.83
-0.92052,34,157.16,56.2
-0.91552,35,156.42,56.57
-0.9099,36,155.67,56.93
-0.90808,37,154.91,57.29
-0.88682,38,154.16,57.64
-0.87253,39,153.4,57.99
-0.87327,40,152.64,58.33
-0.87161,41,151.88,58.66
-0.87327,42,151.11,58.98
-0.87101,43,150.35,59.3
-0.87105,44,149.58,59.6
-0.86755,45,148.81,59.9
-0.8666,46,148.04,60.19
-0.86699,47,147.27,60.46
-0.94364,48,146.5,60.73
-0.98804,49,145.73,60.98
-1.02895,50,144.96,61.22
-1.05759,51,144.18,61.45
-1.10703,52,143.41,61.67
-1.10037,53,142.64,61.87
-1.08922,54,141.87,62.06
-1.07397,55,141.1,62.24
-1.05269,56,140.33,62.4
-1.01796,57,139.56,62.54
-0.97331,58,138.8,62.68
-0.91535,59,138.04,62.79
-0.83314,60,137.27,62.89
-0.82521,61,136.51,62.98
-0.81457,62,135.76,63.05
-0.81063,63,135,63.1
-0.80602,64,134.25,63.14
-0.80005,65,133.5,63.17
-0.79773,66,132.76,63.18
-0.79277,67,132.02,63.17
-0.79386,68,131.28,63.15
-0.79047,69,130.54,63.11
-0.79698,70,129.81,63.06
-0.79953,71,129.09,63
-0.80285,72,128.37,62.92
-0.80819,73,127.65,62.83
-0.84312,74,126.94,62.73
-0.8681,75,126.23,62.61
-0.89181,76,125.53,62.49
-0.91427,77,124.83,62.35
-0.93335,78,124.14,62.2
-0.94714,79,123.45,62.04
-0.96124,80,122.77,61.87
-0.97079,81,122.09,61.69
-0.97551,82,121.42,61.5
-0.98226,83,120.76,61.3
-0.98176,84,120.1,61.1
-0.98356,85,119.45,60.89
-0.98554,86,118.8,60.67
-0.98183,87,118.16,60.44
-0.97695,88,117.53,60.21
-0.97263,89,116.9,59.98
-0.9675,90,116.28,59.74
-0.96233,91,115.66,59.49
-0.95781,92,115.06,59.24
-0.95208,93,114.45,58.99
-0.94534,94,113.86,58.73
-0.94127,95,113.27,58.47
-0.93494,96,112.69,58.21
-0.92955,97,112.11,57.95
-0.92555,98,111.54,57.68
-0.9211,99,110.98,57.42
-0.91445,100,110.42,57.15
-0.91208,101,109.88,56.88
-0.90941,102,109.33,56.61
-0.90525,103,108.8,56.34
-0.90233,104,108.27,56.07
-0.90004,105,107.75,55.8
-0.89834,106,107.23,55.53
-0.89746,107,106.72,55.26
-0.89746,108,106.22,54.99
-0.89625,109,105.73,54.72
-0.8936,110,105.24,54.46
-0.89354,111,104.76,54.19
-0.89152,112,104.28,53.93
-0.88984,113,103.81,53.67
-0.88749,114,103.35,53.41
-0.88873,115,102.89,53.15
-0.88779,116,102.44,52.89
-0.88581,117,102,52.64
-0.88426,118,101.57,52.39
-0.88092,119,101.14,52.14
-0.87622,120,100.71,51.89
-1.01779,0,180,45.72
-1.03801,1,179.43,46.06
-1.04261,2,178.86,46.4
-1.04315,3,178.28,46.75
-1.03957,4,177.69,47.1
-1.03942,5,177.1,47.46
-1.03493,6,176.51,47.82
-1.0292,7,175.91,48.19
-1.02949,8,175.3,48.55
-1.0255,9,174.69,48.93
-0.31622,10,174.07,49.3
-1.01822,11,173.45,49.68
-1.01299,12,172.82,50.07
-1.00844,13,172.19,50.45
-1.00495,14,171.55,50.84
-1.00109,15,170.91,51.24
-0.99746,16,170.26,51.63
-0.99144,17,169.61,52.03
-0.98581,18,168.95,52.43
-0.98305,19,168.29,52.83
-0.9784,20,167.62,53.23
-0.97456,21,166.95,53.63
-0.97113,22,166.27,54.04
-0.96647,23,165.59,54.44
-0.9606,24,164.91,54.85
-0.95693,25,164.21,55.25
-0.95402,26,163.52,55.65
-0.94809,27,162.82,56.06
-0.94722,28,162.12,56.46
-0.94089,29,161.41,56.86
-0.93732,30,160.7,57.25
-0.93489,31,159.98,57.65
-0.93067,32,159.26,58.04
-0.92591,33,158.54,58.42
-0.92315,34,157.82,58.81
-0.91727,35,157.09,59.18
-0.91608,36,156.36,59.56
-0.90973,37,155.62,59.92
-0.87751,38,154.89,60.28
-0.87599,39,154.15,60.63
-0.88046,40,153.41,60.98
-0.88171,41,152.67,61.32
-0.88175,42,151.92,61.65
-0.87879,43,151.18,61.96
-0.8787,44,150.43,62.27
-0.87571,45,149.68,62.57
-0.87367,46,148.93,62.86
-0.87186,47,148.18,63.13
-0.8682,48,147.43,63.4
-0.86539,49,146.68,63.65
-0.86208,50,145.93,63.88
-0.86017,51,145.18,64.11
-0.96312,52,144.43,64.32
-0.92854,53,143.68,64.51
-0.85846,54,142.94,64.69
-0.85207,55,142.19,64.85
-0.84163,56,141.45,65
-0.83767,57,140.7,65.13
-0.83233,58,139.96,65.25
-0.82679,59,139.22,65.35
-0.82316,60,138.48,65.43
-0.82018,61,137.75,65.49
-0.81761,62,137.02,65.54
-0.8133,63,136.29,65.57
-0.80919,64,135.56,65.59
-0.80622,65,134.84,65.59
-0.80127,66,134.12,65.57
-0.7982,67,133.4,65.54
-0.79451,68,132.69,65.49
-0.78912,69,131.98,65.43
-0.78923,70,131.28,65.35
-0.78704,71,130.58,65.26
-0.78356,72,129.89,65.15
-0.78349,73,129.2,65.03
-0.78251,74,128.51,64.9
-0.78749,75,127.83,64.76
-0.79198,76,127.16,64.6
-0.79785,77,126.49,64.43
-0.80371,78,125.82,64.25
-0.83809,79,125.16,64.06
-0.86063,80,124.51,63.87
-0.88457,81,123.86,63.66
-0.90316,82,123.22,63.45
-0.92052,83,122.59,63.22
-0.92966,84,121.96,62.99
-0.94012,85,121.33,62.76
-0.94388,86,120.72,62.51
